GENE	DISTANCE	EXPRESSION	DSB
IFFO2	46	5.02327059655	0.0056659580336
AKR7A2	77	15.1905142757	0.00586834763845
PQLC2	79	1.89932924003	0.00251100365357
CAPZB	94	8.29129253398	0.00438162848201
MINOS1	14	121.815700712	0.0160031270956
NBL1	63	2.59248555078	0.00326713624832
HTR6	83	1.45569000713	0.00196068675754
OTUD3	34	4.70226946014	0.0043737983536
PLA2G5	86	1.14739715043	0.00117105178375
PLA2G2D	35	10.5473795428	0.00610067258735
PLA2G2C	22	47.6789458429	0.0113901692544
UBXN10	23	12.4850105279	0.00971892578376
VWA5B1	81	0.491953984945	0.000977511009244
MUL1	10	182.567099408	0.0197261681653
CDA	66	2.81381709382	0.00214920786451
DDOST	59	29.8378237221	0.00959375600209
EIF4G3	26	40.6764551616	0.00962030268548
ECE1	85	1.65576269204	0.00151718866949
NBPF3	29	9.4316002401	0.00561644736865
ALPL	0	23881.4144686	0.222683236402
HSPG2	30	7.23424852816	0.0044606874062
LINC00339	13	634.935323032	0.0428413794271
CDC42	40	25.0872230658	0.0107493746346
WNT4	13	92.8243007039	0.014777169188
EPHA8	76	3.52837354718	0.00282031470754
EPHB2	61	1.66041468909	0.0013107210184
KDM1A	39	7.92241493408	0.0052537398571
LUZP1	16	11.3861175537	0.0105950635707
TCEA3	70	1.92387394954	0.00288727620096
ASAP3	10	159.496987631	0.021279034828
E2F2	1	12670.5708695	0.200559571399
ID3	14	411444.074123	0.906290983686
MDS2	9	188.480097747	0.0217822156881
RPL11	54	2244.10626479	0.0945496159551
NCMAP	80	2.95554816316	0.00365962930549
SRRM1	6	582.425981199	0.0360341192399
CLIC4	81	7.18870247072	0.00365125487422
TMEM50A	73	2.66795148583	0.00330232474808
RHCE	10	192.809435508	0.0214835867923
LDLRAP1	31	33.4024686123	0.00842067766442
MAN1C1	5	633.658439428	0.0394456750292
MTFR1L	76	12.9630231186	0.0120555641341
AUNIP	35	8.86751352093	0.00436372388389
PAQR7	23	39.6969164631	0.00965255599568
STMN1	11	251.667483353	0.0250308480119
PAFAH2	1	10941.2309201	0.200838730062
EXTL1	19	19.4870607806	0.00853438494358
PDIK1L	4	292.70877019	0.0537147090705
ZNF593	22	709.398809832	0.134563439658
CNKSR1	30	4.08630307275	0.00429277767234
CATSPER4	43	3.97401282076	0.00287197099173
CEP85	45	16.6924037123	0.0052364503213
SH3BGRL3	0	14429.6417613	0.226431228849
UBXN11	1	7630.92956124	0.201800182288
CD52	4	5429.94332517	0.163405755968
AIM1L	33	19.6613081328	0.00706318081953
LIN28A	21	18.1031947283	0.0100673781021
DHDDS	42	68.0505359706	0.0135309698972
HMGN2	82	865.530351686	0.06826168923
RPS6KA1	78	42.5450996351	0.00910210697374
ARID1A	74	15.3386418436	0.0113940634025
PIGV	3	1856.11955554	0.089774847382
ZDHHC18	17	115.630513698	0.0178961073541
SFN	16	82.877175384	0.0119687748434
GPN2	12	472.4715379	0.0349854675843
GPATCH3	22	24.9343215994	0.0079012446758
NUDC	42	7.78287711742	0.00580271479656
TRNP1	3	2248.62825358	0.0667908311306
FAM46B	17	66.0325223519	0.0107220350678
WDTC1	52	11.7401052237	0.00558101851751
TMEM222	35	12.2682928846	0.0138060937391
SYTL1	54	4.33705594994	0.00286503994967
MAP3K6	81	8.55981152392	0.0036811140417
FCN3	89	0.511684229099	0.00179525951072
WASF2	64	18.5012402433	0.00657153327501
AHDC1	48	2.95373248676	0.00478493032943
FGR	24	131.932571993	0.0385917457357
IFI6	12	109.384026908	0.0195753125099
FAM76A	63	3.79683977424	0.00281874205716
POLR1B	63	5.66582329912	0.00447615033358
SMPDL3B	47	9.20889393862	0.00365585246919
XKR8	22	14.2516563652	0.00719059825871
EYA3	1	16363.9737361	0.19947914651
PTAFR	28	21.6383121702	0.00982470526364
DNAJC8	14	51.5340252015	0.0140299592868
SESN2	9	223.525818982	0.0224395322103
MED18	30	281.306231892	0.0270437795689
PHACTR4	10	19.2594127538	0.0208771419458
SNHG3	16	721523.690618	1.59576813251
RCC1	16	275.440547357	0.0242673202416
TRNAU1AP	31	39.6774184502	0.012861344192
SNHG12	18	7551.20700989	0.176533292011
SNORD99	21	749256.75461	1.5674824458
SNORA61	20	1847.26213052	0.185938673476
SNORA44	19	9623.27190418	0.161673518857
SNORA16A	18	29343.387469	0.680682579379
TAF12	35	6.76012539963	0.00649029839761
RNU11	39	36614772715.4	336.551841054
GMEB1	59	4.61233208891	0.00325971271885
YTHDF2	42	23.9294082273	0.00906738045391
EPB41	97	-0.707174381611	0.00151196127889
SRSF4	2	2767.68376592	0.104186941826
MECR	23	18.9648758342	0.00907324523779
PTPRU	27	41.1103008012	0.00845888475951
MATN1	55	2.30724613225	0.0019236588508
MATN1-AS1	61	44.5231468823	0.0129075880898
LAPTM5	20	4683.2459376	0.105161976619
SDC3	5	691.824620617	0.0417307558892
FABP3	40	18.4820004549	0.00627357916578
SERINC2	1	6223.03285403	0.200248320911
TINAGL1	28	9.10248761888	0.00467027325151
PEF1	13	173.919720298	0.020181738485
COL16A1	45	26.4636511816	0.00678042901009
SPOCD1	27	6.75008749502	0.00746451069014
YARS	50	9.97041764031	0.00690113967238
S100PBP	45	20.9224313122	0.0104958190982
FNDC5	2	1957.81987086	0.0992012347525
CACNA1A	80	0.675304503025	0.00133870056625
TMEM54	26	28.9451216997	0.00818836009811
RNF19B	36	21.3991040297	0.00630332955175
AK2	21	202.220663194	0.0222315622462
ZNF362	41	15.749067854	0.00552759554988
PHC2	9	232.194071754	0.0214508010144
ZSCAN20	0	8650.31786094	0.226621222787
GJA4	59	3.62251449	0.00533361816397
SMIM12	8	629.919738388	0.0346261957021
DLGAP3	78	1.85035447948	0.00251189251645
TEKT2	48	6.14360671275	0.00535313015148
ADPRHL2	44	242.83469197	0.0506500192599
TRAPPC3	18	40.0326625179	0.0182428522374
MAP7D1	23	29.0361832653	0.0168570467783
THRAP3	34	14.2943318444	0.00837430011382
ZC3H12A	16	2701.60480731	0.0738215379394
MEAF6	58	1.20005973499	0.00189183176472
SNIP1	98	7.33888631598	0.00371385752204
GNL2	84	8.27105096295	0.00534888215543
C1ORF109	11	281.279192538	0.0372057107719
CDCA8	9	156.360396125	0.0252536732669
EPHA10	84	5.56203903827	0.00334718395789
RRAGC	31	28.8311731478	0.00816071819005
MYCBP	45	5.61576856108	0.00665771373538
NDUFS5	71	58.8794884571	0.0100335492038
MACF1	13	110.415112746	0.0146065052198
BMP8A	56	3.66114197646	0.00375950352685
PPIEL	13	105.875399412	0.0174042927255
PABPC4	28	119.962044081	0.0201325103139
SNORA55	21	175.521152322	0.0211534055715
HEYL	33	3.66714164763	0.00447148861687
NT5C1A	66	7.18799033322	0.00465595181749
HPCAL4	85	-0.0960764157634	0.000278829559439
PPIE	83	6.8319005615	0.00445902456033
BMP8B	31	24.0754786651	0.00652778914546
OXCT2	49	11.0165887945	0.00506957857987
TRIT1	22	16.3085366428	0.00955387774651
MFSD2A	15	88.6324821134	0.0161391248256
CAP1	67	82.3831276465	0.0160019486464
PPT1	48	8.66797595911	0.00455609018726
RLF	11	153.715418279	0.0225427909727
TMCO2	97	1.58745578884	0.00204842048678
COL9A2	91	8.65846909882	0.00502310793962
SMOC2	13	144.76279575	0.0174311271036
ZFP69B	40	10.6497146291	0.0038519972265
ZFP69	67	2.70767396899	0.00259268648766
EXO5	98	12.0790766431	0.00452627966025
NFYC	71	29.8825917803	0.00804310355112
MIR30E	25	475.801838116	0.0357385978764
MIR30C1	23	32.4558288316	0.0211566043355
KCNQ4	1	4849.61154297	0.200081648594
CITED4	81	5.48271611494	0.0036899099724
SCMH1	83	2.20725618502	0.00241630270784
EDN2	53	8.98260371885	0.00390713501546
GUCA2A	18	41.566333865	0.0121685404062
PPIH	85	5.38522234795	0.0047445411145
YBX1	94	14.4830980262	0.00841793702155
CLDN19	35	7.1182459932	0.00308560773539
C1ORF50	10	49.9486196376	0.0196956513859
ERMAP	45	2.03365644816	0.00201102041887
ZNF691	66	379.511609703	0.0412134759983
FAM183A	75	10.2638043057	0.0055221072507
EBNA1BP2	53	27.1534335227	0.00834866490789
TMEM125	39	3.73969276654	0.00433381900319
C1ORF210	57	8.22949351031	0.00452947797417
TIE1	70	8.01572279411	0.0040509199862
MPL	80	3.59251808665	0.00528427615488
CDC20	58	79.8811749362	0.0248971237928
ELOVL1	47	324.686717201	0.0546735675218
MED8	26	3871.55180144	0.0874718306467
SZT2	27	28.2035759144	0.00982422929245
HYI	38	22.3898035276	0.00703396785364
PTPRF	0	5175.43495871	0.223268795554
DMAP1	9	147.192605732	0.0240935291382
ERI3	20	61.7117150022	0.0118093959563
RNF220	27	13.3995489164	0.00615579347061
TMEM53	23	39.270684461	0.00932053042543
KIF2C	51	16.4628018301	0.00988510235115
RPS8	22	4189.75562459	0.122382190127
SNORD55	21	7882.52460193	0.128054469228
SNORD46	21	17502.6275145	0.74638849358
SNORD38A	19	51.3348809209	0.0200748897562
SNORD38B	19	6081.42981581	0.167426167308
BEST4	8	185.365439834	0.0264793117458
PLK3	2	2861.82221733	0.109754335649
BTBD19	10	795.217194637	0.0414655397067
PTCH2	47	4.3782170342	0.00291968081077
EIF2B3	21	64.103644386	0.0123888768428
HECTD3	0	12647.9984323	0.223486833216
UROD	0	9124.42293644	0.232266045928
TESK2	0	18288.1296944	0.223713799496
MMACHC	0	17681.990829	0.226375293774
PRDX1	11	5708.27593414	0.141741740928
AKR1A1	19	128.013669878	0.0176721634115
NASP	11	209.133517546	0.0221431186391
CCDC17	53	97.0019594902	0.0224669585961
RPS15AP10	75	9.68917300129	0.0040693417229
PIK3R3	96	4.14154386927	0.00264990450013
FAAH	83	-0.209855362572	0.00153275182643
MKNK1	78	6.40959066292	0.0031714384575
MOB3C	89	42.0532112721	0.00874687023209
ATPAF1	54	20.8182703071	0.00627025741092
TEX38	50	1.44757455908	0.00158987607697
EFCAB14	1	6550.16788173	0.20167565398
CYP4B1	68	6.63666799458	0.00397323836397
LINC00853	1	15396.342878	0.201511061684
STIL	48	9.13613315153	0.00521002992091
CMPK1	65	2.10927454444	0.00155157859251
FOXD2-AS1	93	3.54384976266	0.00288910938211
FOXD2	94	10.8284880707	0.00424012816185
SPATA6	23	25.7671389533	0.00762558702621
FAF1	85	3.13899314705	0.00182998754207
CDKN2C	77	124.799717769	0.016874636121
C1ORF185	54	9.92000511289	0.00469956280834
TTC39A	16	112.908567446	0.014536618066
EPS15	19	90.4720913152	0.0128569841545
OSBPL9	76	10.1772990375	0.00396691908899
RAB3B	89	5.1018652333	0.00325129059498
CC2D1B	67	36.8333301443	0.0095082958113
GPX7	70	2.32992362229	0.00249844218519
ZYG11B	46	7.17649767269	0.0036496138488
ZYG11A	57	5.5311254411	0.00429465864328
ECHDC2	23	26.5565638124	0.00769545179292
SYCP2	26	32.2922759465	0.0074787713625
CPT2	81	6.30835608463	0.00562608781109
C1ORF123	55	5.71348758683	0.00709394826818
MAGOH	37	38.1078342965	0.0096204347892
LRP8	52	14.982693572	0.00504744759031
YIPF1	68	6.16038966367	0.00323675591148
HSPB11	12	139.436984665	0.0197600824792
LRRC42	14	56.2951916207	0.0135088548588
LDLRAD1	59	4.68061884033	0.00419101448831
TMEM59	95	8.65368582671	0.00457963485171
TCEANC2	93	7.42055183654	0.00323173626619
SSBP3	78	0.32889773282	0.00200774149526
ACOT11	50	8.06698894003	0.00570441881121
FAM151A	47	7.30671428996	0.00381184097701
TTC4	35	10.575466858	0.00727239875541
PARS2	6	130.042197183	0.0427868512689
TTC22	5	471.699314479	0.0402758590099
DHCR24	91	19.7530935873	0.00599728724536
PRKAA2	47	2.3042634286	0.00235088404212
TACSTD2	70	4.94590412525	0.00480701655587
MYSM1	38	9.13536316348	0.00705882405995
JUN	38	341.693659094	0.0278946597304
HOOK1	42	3.59186965152	0.00264881098365
KANK4	88	2.82449735504	0.00296816538777
USP1	26	34.1681141748	0.0116636267395
DOCK7	59	3.30681754317	0.00332351748784
ATG4C	33	23.5336962166	0.00753795861684
LINC00466	1	5680.76661645	0.198802363536
ALG6	47	14.5333093968	0.00550706584812
ITGB3BP	95	2.23620263978	0.00293596691752
EFCAB7	97	4.12441149381	0.0026146178092
DLEU2L	71	5.45800031667	0.00393645972605
PGM1	2	1431.00774827	0.101195820839
UBE2U	46	6.59516939402	0.00655111147184
RAVER2	75	0.759631651728	0.00181485898224
AK4	28	49.5187312048	0.0096710550951
LEPROT	9	78.919282019	0.0250152106894
LEPR	95	7.83551759008	0.00414930078549
SGIP1	86	0.0674749272243	0.000755167791324
WDR78	70	0.454384646641	0.000648545420816
MIER1	72	7.58891128916	0.00481887073371
SLC35D1	56	1.73101087617	0.00249385334906
IL12RB2	42	4.43081205606	0.00411204730148
SERBP1	82	123.309384902	0.0248337031129
GADD45A	77	248.742289199	0.0217662954071
GNG12	72	2.2683008636	0.00188326109144
GNG12-AS1	69	4.61034827038	0.00359513094217
LRRC40	77	2.45652168686	0.00236619427597
SRSF11	91	6.53016715148	0.00660780532716
VSIG2	99	11.6279837584	0.00422878715992
PTGER3	1	7656.24911348	0.198725712341
ZRANB2	35	39.383991348	0.0141178849555
MIR186	21	25.8788614367	0.0100557283565
ZRANB2-AS2	33	6.91684376728	0.00514328839651
CRYZ	37	6.48659129832	0.00716443313518
TYW3	39	27.5496387566	0.00766660134758
ST6GALNAC3	73	7.26100606528	0.00406252875977
GIPC2	65	3.22279763058	0.00248681579327
IFI44L	52	67.1087415954	0.0133613017855
IFI44	23	41.8868827998	0.00897466042698
PRKACB	43	16.1965911845	0.00560775080178
RPF1	56	11.8316560105	0.00566298451519
GNG5	85	113.582884575	0.0144999148529
LPAR3	55	3.85615094226	0.00374294649357
MCOLN2	48	141.931843101	0.0187961676302
SYDE2	57	6.62155875557	0.00424425486122
C1ORF52	1	3263.00328882	0.24232161575
BCL10	18	209.350303955	0.0267835764984
DDAH1	7	109.527964027	0.0275529646538
CYR61	7	167.240684825	0.0272477639707
HS2ST1	84	4.7814069842	0.00250019629931
LMO4	30	38.5518977826	0.0101060520516
GBP1P1	72	4.67686407523	0.00293397737734
LRRC8B	39	8.39483923223	0.0050114315199
LRRC8C	32	19.8445866358	0.00762335859345
LRRC8D	11	113.504648859	0.0179565167575
GEMIN8P4	46	12.8977354998	0.00466801986991
ZNF326	44	10.5275997341	0.00549292096466
TGFBR3	39	11.8527597249	0.00550636448839
BTBD8	82	9.03700294864	0.00394396600776
EVI5	65	2.94494950747	0.00516838651804
RPL5	20	949.290458759	0.0972605634878
SNORD21	15	7297.48780464	0.447944074176
SNORA66	12	324.545950984	0.0422517651869
FAM69A	29	9.38260679992	0.00747439016067
MTF2	16	76.6788043173	0.0191266205851
DR1	94	37.6003211662	0.00974393365303
FNBP1L	7	31.8611933318	0.0288232220177
BCAR3	8	157.391831033	0.0257156510943
MIR760	6	543.750830877	0.0408334767525
DNTTIP2	40	62.1050396048	0.0131705006824
GCLM	71	2.04393577051	0.00336976364479
ARHGAP29	90	-0.164217094117	0.000119422955347
ABCD3	54	3.4390191119	0.00491026658238
F3	13	83.1467794058	0.0169518053113
SLC44A3	37	5.08120899256	0.00779311582271
CNN3	71	3.51250450551	0.00274780055809
ALG14	32	12.3850424204	0.00512839288626
TMEM56	74	1.49649668337	0.00205116275466
TMEM56-RWDD3	74	1.02167384763	0.00220990712633
FRRS1	42	2.62087600061	0.00373216744683
AGL	40	11.6439556929	0.00668751906082
EXTL2	23	52.0490864129	0.010530357993
SLC30A7	24	53.9825384796	0.00997491877583
S1PR1	53	1026.04817297	0.045644220035
SLC25A24	76	9.29756459457	0.0042023626588
FAM102B	5	734.599862826	0.0391523985254
HENMT1	97	-0.20196135745	0.00103619406971
STXBP3	76	2.46077240095	0.00268571536304
AKNAD1	34	10.090900603	0.00588525013194
GPSM2	23	30.2651973346	0.0101069011527
CLCC1	64	6.13732777733	0.00425901440198
WDR47	69	6.60925393562	0.00383262220525
TAF13	35	20.2259385247	0.00718605425424
TMEM167B	22	161.763789447	0.0183068083449
SCARNA2	13	770245850.004	43.9508368383
KIAA1324	0	16163.8096149	0.222277430695
SARS	18	477.301619219	0.0393249370586
CELSR2	15	103.285180719	0.0146127504857
PSRC1	19	16.0517475049	0.0154362675899
MYBPHL	43	5.63361890554	0.00286508108579
SORT1	0	2444.45596739	0.224815616539
PSMA5	27	20.7779285598	0.0119607990262
SYPL2	65	2.22568318093	0.00383421771621
ATXN7L2	83	1.91181787544	0.0019467365686
CYB561D1	93	38.3215102371	0.00879029277153
GNAI3	97	12.505350828	0.00472611709744
MIR197	46	3.48895570738	0.00369293538918
AMPD2	26	90.9779863751	0.0154572881267
GSTM4	10	68.9420076987	0.0208519640881
GSTM2	22	65.6619415042	0.0110188725464
GSTM1	41	47.0663701307	0.00928814601284
GSTM5	66	0.99067044231	0.00157415384906
GSTM3	97	1.27992916446	0.00284330133177
AHCYL1	44	10.5973886441	0.00456810783846
STRIP1	14	48.906800103	0.0125098185574
RBM15	28	157.836403007	0.0175697128864
SLC16A4	22	39.6121947753	0.0084621635721
LAMTOR5	5	1755.30069	0.0775129343989
KCNA2	0	23268.2745815	0.222156670157
KCNA3	43	6.73990437654	0.00421555789894
LRIF1	17	138.951374053	0.0225399960132
DRAM2	81	189.019190044	0.0322107774055
CEPT1	83	71.0296728623	0.0114901600578
DENND2D	20	4892.43116471	0.115321255351
CHI3L2	4	1325.36104093	0.053409293687
CHIAP2	57	7.62728876734	0.00389033956596
CHIA	67	2.69646490863	0.00326697297745
PIFO	46	3.30119703738	0.00358468252263
OVGP1	36	4.55328932195	0.00521970777643
WDR77	32	8.82376917374	0.00755414387823
C1ORF162	9	57.396865353	0.0220426451537
ADORA3	7	318.904182331	0.0274626489881
RAP1A	33	25.1115255362	0.0158300930743
FAM212B	25	29.4253592451	0.0107612117015
DDX20	39	3.30496734137	0.00517012656937
CTTNBP2NL	69	6.55087136946	0.00322571708188
WNT2B	0	11284.4251043	0.222983416957
ST7L	0	18042.7192386	0.220906951869
CAPZA1	1	10019.8246215	0.203317436657
MOV10	53	10.118559378	0.00577650438586
RHOC	88	313.725400513	0.0281977961789
PPM1J	96	3.07911536526	0.00221815105434
FAM19A3	99	3.79216397661	0.00241247650008
SLC16A1	77	11.0039166339	0.00413266476332
LRIG2	29	37.1430907061	0.00811354768972
PHTF1	78	2.62737278456	0.00489436839964
TSPAN2	49	6.34427088384	0.00443131597293
VANGL1	29	17.681621874	0.00854358510742
CASQ2	57	10.1774706737	0.00475927047203
MAB21L3	24	40.3212269033	0.0106309239414
ATP1A1	9	109.804384454	0.0389735227606
CD58	10	2197.64064046	0.0827739906925
IGSF3	71	0.760995137541	0.00283288613282
PTGFRN	89	0.607783866946	0.00132215201754
CD101	51	1.45260234351	0.0012785025318
TTF2	6	336.959005341	0.035252718975
MIR942	41	20.6884808293	0.0066037703294
TRIM45	70	1.80945717843	0.00194077079512
FAM46C	70	0.664068664246	0.000935236952088
GDAP2	35	19.4738798931	0.00632666328253
WDR3	33	26.3943887515	0.00781736134553
HSD3BP4	56	3.68903377653	0.00214253859574
ZNF697	11	107.268557906	0.0176199743688
PHGDH	50	2.98395650748	0.00302462192195
HMGCS2	32	13.5281577531	0.00538183917329
NOTCH2	98	2.89737342994	0.00413690046065
HFE2	50	9.83502089292	0.0050046209676
TXNIP	24	2331.44258645	0.241173314662
POLR3GL	8	162.570458441	0.0241321110365
ANKRD34A	7	367.239024697	0.0359344947479
LIX1L	13	73.3386123045	0.0142638188473
RBM8A	44	10156.2139996	0.19951032847
GNRHR2	54	2.32503082636	0.00234755730579
PEX11B	52	19.4201420272	0.005571067744
ITGA10	61	3.90020976901	0.00282175672399
ANKRD35	85	4.21993731712	0.00270946734376
ACP6	28	20.2903754358	0.00852816492125
HIST2H2BE	73	116835.80754	2.36772700638
HIST2H2AC	74	69271764.7484	11.7815448678
HIST2H2AB	72	245761.472759	0.837206800216
BOLA1	62	6738.17330918	0.137899855689
SV2A	42	2.56396196143	0.00436903297199
SF3B4	31	43.3137348391	0.019454449494
MTMR11	23	31.5463105441	0.0115626659373
OTUD7B	48	11.1800645165	0.00568206610102
TARS2	21	32.3794276827	0.00893145010632
ECM1	41	2.63255745021	0.00376308236522
ADAMTSL4	14	75.1538594111	0.0146606831917
MCL1	0	18307.1669098	0.656781390042
ENSA	15	984.810884887	0.0521866041486
GOLPH3L	83	3.57694085667	0.00274418636708
HORMAD1	90	3.49186423498	0.00413582651325
CTSS	45	13.8923968083	0.0055029999712
CTSK	3	1491.63923121	0.0670436037101
ARNT	62	5.45390169605	0.00333147885598
SETDB1	64	8.06306220575	0.00410500547936
CERS2	14	128.993795769	0.0163332577104
ANXA9	9	222.314514118	0.0215931818464
BNIPL	45	6.3608015786	0.00354687560459
C1ORF56	55	4.17328306782	0.00228296357958
CDC42SE1	41	758.787881583	0.0435451264857
MLLT11	43	13.4981636264	0.00576467904733
GABPB2	32	13.9971993974	0.00656121446707
SEMA6C	4	715.476999792	0.0480419566991
TNFAIP8L2	3	1851.30524307	0.0660354587831
LYSMD1	14	135.866931025	0.0181634481741
SCNM1	12	80.7195342091	0.0217008404472
TMOD4	24	52.1094308562	0.0124533240697
VPS72	38	46.7396218254	0.0128644544025
PIP5K1A	45	4.74041440793	0.00573739691158
PSMD4	46	7.86234644105	0.00367458966109
ZNF687	18	85.1650605548	0.0128631483731
PI4KB	16	48.4905838307	0.0155666686218
RFX5	3	834.477782526	0.124376652405
PSMB4	53	79.4410667251	0.0238717523106
C2CD4D	88	6.54950218931	0.00389884096494
THEM4	19	77.9178992354	0.0130736455445
S100A10	57	9.70061007967	0.00430658489997
S100A11	14	84.9135340462	0.0149417238894
LCE3D	83	3.76505964077	0.00293890578867
LCE1E	77	3.25028594747	0.00208211636486
IVL	45	6.83598119717	0.00408527496943
SPRR2C	50	4.95077053157	0.00400278736397
LOR	43	9.52336981815	0.00593223950691
PGLYRP3	96	0.0583585149328	0.000580284834992
S100A6	25	17.6008416507	0.00973485393668
S100A5	19	42.0002335037	0.00984926664853
S100A4	15	27.6716954373	0.0122962686668
S100A2	4	980.739627614	0.0487602664444
S100A13	43	15.7868065437	0.0053489261015
CHTOP	39	14.6757065045	0.00871216029756
SNAPIN	14	231.86824801	0.0242800870327
ILF2	0	24470.2057808	0.236308318383
NPR1	4	1223.3575074	0.0487899784765
INTS3	44	12.9098209246	0.0056223073939
SLC27A3	0	7537.9989345	0.225470406562
GATAD2B	58	22.5364163645	0.00648749211095
DENND4B	34	114.481675606	0.0173256941791
CRTC2	22	443.036708728	0.0291423241084
SLC39A1	17	4268.46836429	0.0981511842432
CREB3L4	15	15.3277444764	0.0149406057984
JTB	3	297.638666057	0.086976937948
RAB13	2	4544.89893644	0.0996008704046
RPS27	0	8768333.42816	8.76674729445
HAX1	58	100.091768395	0.0182906278088
AQP10	9	129.297321219	0.0221581113174
ATP8B2	3	1396.57464268	0.0676531951989
IL6R	74	4.30966360923	0.00263301859036
SHE	23	9.6767606141	0.007735351616
UBE2Q1	14	312.121700074	0.0244382785462
ADAR	53	54.339053644	0.0157577412779
KCNN3	11	125.226231352	0.0194002843962
PMVK	4	1841.91433762	0.0607763054831
PBXIP1	14	157.666364948	0.019762121605
PYGO2	20	2522.53593618	0.0711542541797
SHC1	29	22.9964745947	0.0107229446948
FLAD1	39	14.2273367652	0.0076852091008
LENEP	50	205.594979235	0.0206230697024
ZBTB7B	59	8.49371610887	0.00329449595628
DCST2	92	-0.460517167224	0.00130775229178
DCST1	90	-0.436215997603	0.000292998168967
SEMA4A	70	8.30671842919	0.00421936097172
SLC25A44	29	19.2553525728	0.00873148348263
