GENE	DISTANCE	EXPRESSION	DSB
CELA2A	27	16.792659074	0.00855454377651
CELA2B	46	7.25307673669	0.00338689573183
CASP9	96	1.55198184377	0.00218713078645
DNAJC16	97	4.58707604085	0.0044395406116
DDI2	172	2.8830778387	0.00342025067051
RSC1A1	129	14.3147692045	0.0111040184703
PLEKHM2	105	15.5134793778	0.00593156675237
SLC25A34	53	1.93179780555	0.00253998399493
FBLIM1	32	14.801264889	0.00599228325355
SPEN	58	67.6818868179	0.011726870231
ZBTB17	21	17.7537937355	0.0104198660742
HSPB7	8	45.1306536426	0.0245090238975
CLCNKA	9	44.4370207598	0.0202710775905
CLCNKB	36	11.8018919992	0.00441925054321
FAM131C	63	4.40872607275	0.00356130462047
EPHA2	28	33.6708294058	0.00944954317839
ARHGEF19	22	14.7482392078	0.0107382349532
RSG1	7	638.708442714	0.0369263083425
FBXO42	7	442.671385855	0.0312835081861
SZRD1	5	437.837032207	0.0433700844305
SPATA21	77	1.92937185256	0.00225929228775
NECAP2	78	41.4446785924	0.00971780053894
CROCCP3	132	-0.0489633170951	0.000532469706014
CROCC	115	-0.539880705767	0.000413112822308
ATP13A2	23	49.8526976192	0.00940436809323
SDHB	6	192.161748134	0.0335419399162
PADI2	5	583.746956967	0.0410250770056
PADI1	26	9.38172590373	0.00571649969114
PADI3	17	55.5054955187	0.0111561565816
PADI4	76	3.53376214403	0.00282212390001
IGSF21	8	162.312178215	0.0230314316689
PAX7	191	-0.584106198735	0.000105540927785
TAS1R2	39	2.66155620942	0.00282966329889
ALDH4A1	7	197.609967171	0.0290157106925
IFFO2	46	13.0496086296	0.00563046899563
UBR4	179	94.1196912968	0.0159866376823
EMC1	138	8.60283156377	0.00344615718101
MRTO4	140	33.7142429718	0.00860190909193
AKR7L	115	2.09485238207	0.00190675666518
AKR7A3	101	2.55808007287	0.00335162880238
AKR7A2	77	10.2084220883	0.00426851143606
PQLC2	79	22.1618422471	0.0072051535956
CAPZB	94	2.40230564659	0.00307734726882
MINOS1	14	108.346253763	0.0158952326769
NBL1	63	11.9002324983	0.00487205683734
TMCO4	114	1.47743252169	0.00120708295619
OTUD3	34	10.2294985961	0.0100944834855
PLA2G2E	8	176.253574937	0.0232889534963
PLA2G2D	35	14.0486525351	0.00549711033585
PLA2G2C	22	37.9330162244	0.00897777538932
UBXN10	23	176.13532876	0.0239368446008
VWA5B1	81	0.20332291284	0.000475063793226
CAMK2N1	3	466.18429537	0.0691025996889
MUL1	10	39.0218670339	0.0230790755623
CDA	66	0.234850916636	0.000649166872581
PINK1	111	1.76458517765	0.00154141702869
DDOST	59	48.2041302045	0.00935455967647
KIF17	198	-1.64648032554	0.000226887050159
EIF4G3	26	23.7437762084	0.00961283957746
ECE1	85	4.06742717018	0.00362575776575
NBPF3	29	24.9542682764	0.00803422739045
ALPL	0	4617.8772082	0.222765957613
RAP1GAP	161	15.0303487902	0.00609142377497
USP48	184	28.6535686796	0.010381028801
LDLRAD2	157	-1.35087828996	0.000480698037861
HSPG2	30	10.5222851547	0.00842796211655
CELA3B	7	210.131087784	0.0288387558334
LINC00339	13	660.302028651	0.0444496128942
CDC42	40	119.521460434	0.014557646674
WNT4	13	93.5415552806	0.0149119155501
ZBTB40	187	-0.459582011732	0.000334031485546
EPHA8	76	0.926009747451	0.00160568747872
C1QA	3	2248.51272086	0.0667890898965
C1QB	3	2177.08497335	0.0656239969228
EPHB2	61	8.37372386062	0.0046967741491
KDM1A	39	9.23381334986	0.0111760894119
LUZP1	16	52.5310683451	0.0115582839063
HTR1D	9	257.178056574	0.0232357608517
HNRNPR	150	104.559362853	0.0171304925716
ZNF436	126	25.323678515	0.00790909391211
TCEA3	70	1.17306810276	0.00341627808418
ASAP3	10	42.2851349694	0.0192362077182
E2F2	1	9939.45379207	0.202794532135
ID3	14	210953.119738	0.701474551278
MDS2	9	112.849997339	0.0224237153562
RPL11	54	18948.8887631	0.198522614592
PITHD1	141	15.4997228178	0.00760344854576
LYPLA2	154	1.32327055764	0.00100815285188
GALE	164	23.3090427396	0.0102509469785
HMGCL	190	47.5285553065	0.0133941492089
RCAN3	134	0.3214956986	0.00111298243961
NCMAP	80	4.17990149507	0.00297185151155
SRRM1	6	48.1186616102	0.0466610500634
CLIC4	81	24.8012312711	0.00820313361075
RUNX3	139	2.89629295172	0.00259174489703
SYF2	127	15.8247705552	0.00756443109843
RHD	139	0.817558739211	0.00113355365684
TMEM50A	73	27.5312007817	0.00829919068709
RHCE	10	33.9127804409	0.0182643724531
LDLRAP1	31	48.6990488501	0.0106406275587
MAN1C1	5	137.627677381	0.0401576356593
MTFR1L	76	13.3530503473	0.00987860035303
AUNIP	35	43.8398739957	0.0105720753666
PAQR7	23	26.6616275441	0.0091894202564
STMN1	11	744.753723418	0.0574257466199
PAFAH2	1	817.105557642	0.20187827161
EXTL1	19	34.7928417229	0.0103250029437
SLC30A2	6	170.379243973	0.0331677644042
TRIM63	27	41.1967739022	0.00846844584722
PDIK1L	4	1249.50110902	0.063572799504
FAM110D	12	88.4956519018	0.0188973174073
ZNF593	22	692.345730686	0.039710653933
CNKSR1	30	32.2532465227	0.00842333768269
CATSPER4	43	15.989345148	0.00580021762872
CEP85	45	48.9289970061	0.0153142982057
SH3BGRL3	0	16212.9556549	0.268121920616
UBXN11	1	15834.4548267	0.202211791332
CD52	4	1375.14841441	0.0523764279123
AIM1L	33	5.66514994301	0.00639044904838
ZNF683	14	36.7586751099	0.0150793959868
LIN28A	21	24.4119959315	0.0114889304679
DHDDS	42	18.717176151	0.00819603549725
HMGN2	82	9999.96419487	0.172032322768
RPS6KA1	78	9.87100301573	0.00451519960038
ARID1A	74	448.899270142	0.0317346755975
PIGV	3	2870.3476619	0.0868070564481
ZDHHC18	17	83.9740666543	0.0131581881541
SFN	16	68.3872948663	0.0112436901898
GPN2	12	214.276622294	0.0334425385302
GPATCH3	22	13.0660077196	0.0125708609556
NR0B2	36	24.2917187089	0.00642284883689
NUDC	42	7.69538499688	0.00739997847309
TRNP1	3	591.859020087	0.0679550533814
FAM46B	17	26.6735187343	0.0141879025664
SLC9A1	129	3.46422836991	0.004714218236
WDTC1	52	5.33432998231	0.00572968967789
TMEM222	35	21.0622856637	0.0104694413523
SYTL1	54	19.0094424064	0.00571521142371
MAP3K6	81	0.187916783271	0.00105093141252
FCN3	89	1.75397432975	0.00175447209785
CD164L2	98	0.673125201532	0.00197395279956
GPR3	105	2.49214406341	0.00188302520472
WASF2	64	12.9687526045	0.00638819974756
AHDC1	48	15.0782570573	0.00586812170231
FGR	24	32.9677971587	0.00880361597341
IFI6	12	30.9246635833	0.0190131008103
FAM76A	63	3.26758904656	0.00187236429587
STX12	111	0.165059287608	0.000617876595476
PPP1R8	151	6.87516223214	0.00510473670551
SCARNA1	147	12.3723450471	0.00543024118473
THEMIS2	109	26.0135343074	0.00885678615561
POLR1B	63	17.5646204239	0.00618987711997
SMPDL3B	47	1.77257699825	0.00269091845556
XKR8	22	36.2555172923	0.0107800940643
EYA3	1	2192.61715322	0.199888024981
PTAFR	28	16.8616441517	0.0071280430877
DNAJC8	14	152.043493589	0.0177449267528
SESN2	9	2183.85687374	0.0825175112864
MED18	30	55.3170145031	0.0199730431982
PHACTR4	10	146.686123242	0.0211741676892
SNHG3	16	1070752.34072	2.00460224724
RCC1	16	628.397907108	0.0451393478514
TRNAU1AP	31	43.5061570336	0.011438928603
SNHG12	18	22126.9981025	0.395434905716
SNORD99	21	1198034.34167	2.26425993918
SNORA61	20	571694.072041	1.15626706797
SNORA44	19	10139.6059603	0.143826185103
SNORA16A	18	50465.5651907	0.467797018254
TAF12	35	49.1605442868	0.00947896118836
RNU11	39	18612106503.4	224.957950633
GMEB1	59	4.36506460054	0.0028280835665
YTHDF2	42	23.5043162075	0.0169757403529
OPRD1	22	18.7080848456	0.00916431056846
EPB41	97	47.0631100516	0.0122854290636
TMEM200B	62	2.78941027146	0.00295087669939
SRSF4	2	5677.5719534	0.120818750509
MECR	23	40.8354352237	0.0120517769258
PTPRU	27	12.9085921858	0.00812398284205
MATN1	55	2.95808508869	0.00295290336146
MATN1-AS1	61	889.362165734	0.0430064111494
LAPTM5	20	13.7161638746	0.00834823336089
SDC3	5	65.8586346412	0.0438234105162
PUM1	152	29.3454835932	0.00991595561594
NKAIN1	173	5.14906746909	0.00401148725312
SNRNP40	116	13.6507021864	0.00562985973117
ZCCHC17	118	1.03726205941	0.0023973294164
SERINC2	1	10967.2610926	0.201055906004
TINAGL1	28	31.4575247887	0.00832226870928
PEF1	13	38.8566685203	0.0219145781392
COL16A1	45	2.33968973679	0.0020564492443
SPOCD1	27	11.7290376012	0.00833498164072
PTP4A2	131	453.54139522	0.0293078307448
SYNC	165	-0.443322843336	0.000661614775584
KIAA1522	128	58.8304474369	0.0116773473425
YARS	50	569.803512216	0.0709555332128
S100PBP	45	26.9706162186	0.00944760124184
FNDC5	2	3889.24751498	0.101365678648
CACNA1A	80	0.593511275786	0.00121563450389
TMEM54	26	21.3904800517	0.00670040855006
RNF19B	36	10.684141193	0.00765539942654
AK2	21	166.432611483	0.0230756488632
TRIM62	118	3.00602370903	0.00195618635856
ZNF362	41	4.10585640553	0.00382058777504
PHC2	9	53.5995368745	0.0206180465603
ZSCAN20	0	10600.8152563	0.221797521553
SMIM12	8	290.967831366	0.0336434088877
DLGAP3	78	3.36033556571	0.00229655705283
ZMYM6	181	0.0325404044062	0.00043064494154
ZMYM4	178	2.57771558225	0.00208380229911
KIAA0319L	109	15.8028754857	0.00594485976944
NCDN	107	8.40075954754	0.0043875568541
TFAP2E	122	-1.07058006249	-0.000552494103262
PSMB2	183	17.4999404603	0.00623385054788
TEKT2	48	9.49799308761	0.00455964237232
ADPRHL2	44	46.2567088094	0.01129367461
COL8A2	5	555.292364706	0.0381218410611
TRAPPC3	18	193.94631386	0.0212912999181
MAP7D1	23	31.05197443	0.0116189737588
THRAP3	34	82.3416181311	0.0139399686415
SH3D21	116	4.91702346285	0.00289823793894
EVA1B	135	-1.0287550207	0.000838868870557
STK40	197	53.9452588113	0.0106376894241
ZC3H12A	16	130.002729692	0.0160933346334
MEAF6	58	26.5648686564	0.00710661007087
SNIP1	98	7.82800015439	0.005310828671
DNALI1	99	2.16490539514	0.00259517739744
GNL2	84	44.327417599	0.0108736947988
RSPO1	45	15.660733222	0.00549107712529
C1ORF109	11	615.936665182	0.0499790413786
CDCA8	9	239.125968141	0.0271392841955
EPHA10	84	1.90046194224	0.00214377838057
MANEAL	112	8.48614455399	0.00377041398808
YRDC	127	10.3994762382	0.00462474114192
C1ORF122	124	4.43764103693	0.00226491247177
MYT1	178	-0.362266041796	0.000544684788043
RRAGC	31	50.5250172419	0.0111076230149
MYCBP	45	23.5787232769	0.00646951350463
RHBDL2	113	4.1583800353	0.00259812966566
AKIRIN1	106	77.3553687171	0.0118765318152
NDUFS5	71	35.9450474758	0.00819910894736
MACF1	13	115.977976421	0.0176670859381
BMP8A	56	3.52423943046	0.00301635205607
PPIEL	13	111.268118086	0.0151584218789
PABPC4	28	159.312522561	0.0282572139583
SNORA55	21	152.411255569	0.0199772010768
HEYL	33	20.6922688635	0.00595197487069
NT5C1A	66	0.0854555728186	0.000867195985391
HPCAL4	85	-0.00213424629409	0.00234491551263
PPIE	83	19.6412260301	0.00663873470034
BMP8B	31	22.8687831453	0.0063755738524
TRIT1	22	94.3288813122	0.0146591465659
CAP1	67	123.004832304	0.0184971880487
PPT1	48	5.87136240796	0.00331765336138
RLF	11	118.71053696	0.0241003139816
TMCO2	97	3.19255073267	0.00268996194116
ZMPSTE24	107	10.1107951807	0.00386021644886
COL9A2	91	-0.648454697889	0.00120952493274
SMOC2	13	57.818886084	0.0171384849371
ZFP69B	40	52.3259613732	0.0114915173119
ZFP69	67	4.55669532775	0.00426299487708
EXO5	98	1.01236974421	0.00287748368629
ZNF684	121	9.15072689421	0.00500328740212
RIMS3	112	1.47235259445	0.00179117087458
NFYC	71	3.52049738494	0.00349128433097
MIR30E	25	17.9536970749	0.00987083275763
MIR30C1	23	13.8670415807	0.00902706779375
KCNQ4	1	16608.1177839	0.201040381056
CITED4	81	84.2324824289	0.0165410517723
CTPS1	196	9.62003775633	0.00542108707948
SCMH1	83	3.76928411904	0.00328818259652
GUCA2A	18	38.0806446924	0.0109574799572
FOXJ3	189	6.28277742706	0.00368019357406
RIMKLA	192	-0.960395881323	-0.000155939654882
ZMYND12	114	2.98893713785	0.00281537707479
PPCS	116	35.9806413811	0.0168010651635
CCDC30	109	3.01629074884	0.00225223403725
PPIH	85	15.6976923819	0.00684135721674
YBX1	94	46.134843811	0.0158471498964
C1ORF50	10	53.7558207701	0.0231484530408
ERMAP	45	46.5236713075	0.0164208194378
ZNF691	66	622.611408945	0.0369079371956
SLC2A1	106	48.6896019955	0.0189526389414
SLC2A1-AS1	108	44.9905836955	0.0101496326883
FAM183A	75	0.574207980571	0.00113185849977
EBNA1BP2	53	13.7011903774	0.00533986812814
TMEM125	39	8.90449786737	0.00537081976473
C1ORF210	57	1.33525415509	0.00218456710646
TIE1	70	0.626319570373	0.00203232288849
CDC20	58	105.387264408	0.0227921581339
ELOVL1	47	148.830499382	0.0166434282561
MED8	26	1366.46554088	0.0563682605309
SZT2	27	69.4474969438	0.0144005150288
HYI	38	10.2191645191	0.00467768864926
PTPRF	0	3294.53768535	0.223359246291
KDM4A	119	63.283807113	0.0105096766782
KDM4A-AS1	179	0.327740178231	0.000310133855045
ST3GAL3	177	1.95488941495	0.00193311849249
ARTN	135	1.43143450145	0.00189045166439
SLC6A9	189	9.98937064421	0.00660570192427
KLF17	103	-0.776010820179	0.000289337051453
DMAP1	159	3.0425670453	0.00259354525371
ERI3	20	62.1667162684	0.0127927639488
RNF220	27	19.4873674912	0.00685313014713
TMEM53	23	29.3763837321	0.00855194364279
KIF2C	51	194.878038983	0.0205575736122
RPS8	22	6146.05485578	0.127881830457
SNORD55	21	245873.518436	1.00337377488
SNORD46	21	331954.998826	0.826157288946
SNORD38A	19	6087.60458152	0.295955532916
SNORD38B	19	698.98684287	0.0432009578007
PLK3	2	3267.18560086	0.103972285001
BTBD19	10	57.5465326522	0.0257218706723
PTCH2	47	13.7460070273	0.00612218984021
EIF2B3	21	17.0837715033	0.00930407401442
HECTD3	0	9583.0635981	0.222650571653
UROD	0	40938.7348064	0.310922613319
ZSWIM5	195	0.54016229999	0.00125645343351
MUTYH	150	26.9780959294	0.00726431361073
TOE1	153	21.7234591793	0.00842868451429
TESK2	0	12941.7876843	0.22357934521
MMACHC	0	15341.6701139	0.225189592136
PRDX1	11	189520.324805	0.678384963925
AKR1A1	19	61.518470169	0.014636096289
NASP	11	291.277105981	0.03164196642
CCDC17	53	339.827828009	0.0262426484339
GPBP1L1	115	13.58035281	0.0124268064712
RPS15AP10	75	9.38986469092	0.00720636729077
TMEM69	115	42.8560588011	0.0243828251258
IPP	179	-0.0445417669206	0.00129366969141
PIK3R3	96	0.93244509533	0.00273424891967
TSPAN1	137	4.2628871199	0.00422357740721
POMGNT1	184	-1.32574954906	0.000598070055741
LURAP1	165	-1.34153197087	0.00152590102296
LRRC41	172	39.6326908864	0.0121063899269
UQCRH	174	891.764436536	0.052692754491
NSUN4	137	54.5267288487	0.0122638740314
FAAH	83	1.46637891114	0.00291122848265
DMBX1	20	35.8540016186	0.00800148478005
MKNK1	78	3.45005182202	0.0049196597012
MOB3C	89	8.84490618605	0.00513006161628
ATPAF1	54	4.41654363615	0.00716399992799
EFCAB14	1	11673.0652732	0.201836596673
CYP4B1	68	1.92202206787	0.0017692379153
LINC00853	1	16510.0040764	0.211065870019
PDZK1IP1	9	49.4673259468	0.0217633544036
TAL1	33	334.008783333	0.116656079892
STIL	48	29.3144681137	0.0110498942036
CMPK1	65	26.2377612721	0.00732691915199
FOXD2-AS1	93	62.5937084035	0.010780341846
FOXD2	94	9.8457603235	0.00416831580321
SLC5A9	24	47.5768793176	0.0099013336125
SPATA6	23	32.9458086695	0.00765209939979
DMRTA2	172	-1.54611399262	0.000112359784276
FAF1	85	3.88571442319	0.0032701470432
CDKN2C	77	99.8753860561	0.0228112010767
C1ORF185	54	8.08176123554	0.0049034699821
RNF11	104	6.92617006215	0.00456553123511
TTC39A	16	59.0068720934	0.0132258784681
EPS15	19	33.8870477864	0.00977174149221
OSBPL9	76	11.2048500851	0.00415886397799
RAB3B	89	0.68880881728	0.000833295825373
TXNDC12	155	12.0683441213	0.00508435844006
BTF3L4	153	28.0226803931	0.00872627040373
ZFYVE9	158	3.73988299376	0.00289666352679
CC2D1B	67	21.4076867024	0.0190210367322
SLC25A15	106	-0.260573017924	0.000222970838559
PRPF38A	104	24.568633583	0.0160421500391
ZCCHC11	117	1.45974632623	0.00305666823178
GPX7	70	1.99021401428	0.00361377159448
ZYG11B	46	4.09215571126	0.00357732209915
ZYG11A	57	19.6715876781	0.00612402805582
ECHDC2	23	40.1803762166	0.00916103248754
SYCP2	26	8.87198818538	0.00636037371659
PODN	161	2.28468796841	0.00198595741642
SLC1A7	133	0.897301118712	0.001195591579
CPT2	81	61.5169362372	0.010650208316
C1ORF123	55	62.2988314837	0.010802936858
MAGOH	37	41.9978758058	0.0115421588833
LRP8	52	8.21976519089	0.00589953474239
DMRTB1	66	1.82099842975	0.00149099902819
YIPF1	68	0.784665783059	0.00089060243403
DIO1	66	3.97856393077	0.00224658988241
HSPB11	12	154.451169596	0.0173538245769
LRRC42	14	65.4756922205	0.013632661433
TMEM59	95	10.2711237929	0.00402070311259
TCEANC2	93	1.13014259818	0.00152068444826
CDCP2	175	-0.460087316219	0.00165689311746
CYB5RL	128	2.0461404434	0.00324297576217
MRPL37	130	37.4712254391	0.00817983041171
SSBP3	78	15.6297143337	0.00576553678007
ACOT11	50	19.5282470697	0.00593316713672
TTC4	35	19.158972803	0.00616076701724
PARS2	6	427.920371089	0.0481448036932
TTC22	5	187.047003919	0.0392133321169
DHCR24	91	2.35435604509	0.00341991397779
TMEM61	17	17.1886427068	0.0117188382287
BSND	1	3153.82134705	0.199426101432
PCSK9	42	60.9521556578	0.0114138286073
PRKAA2	47	5.50611528839	0.00617590406563
OMA1	101	4.92850417307	0.00400122117719
MYSM1	38	5.83751428571	0.00754315915058
JUN	38	2734.27049529	0.0738717687472
CYP2J2	155	0.13490101865	0.00205025204946
NFIA	109	0.129091050064	0.00111331036837
TM2D1	137	-0.062418735241	0.000458585471607
INADL	152	-0.686529660482	0.000198358004109
L1TD1	14	99.6542617075	0.0154019198673
KANK4	88	3.46810356998	0.00239408410273
USP1	26	93.2338992951	0.0134121709022
DOCK7	59	3.00590690018	0.00211718128081
ATG4C	33	28.0984018565	0.00700124178126
LINC00466	1	1009.6477981	0.202080631158
FOXD3	2	1832.94076366	0.100358989911
ALG6	47	9.72978921464	0.00600826824097
ITGB3BP	95	6.90103062936	0.00387348415017
EFCAB7	97	6.99714001064	0.00439129813249
DLEU2L	71	2.7140387316	0.00334627579316
PGM1	2	3111.3131116	0.0987847678184
RORA	153	-0.983504618368	0.00131060133809
CACHD1	197	-0.846929360728	9.00818647489e-05
RAVER2	75	0.114382415983	0.000212817079497
AK4	28	10.7298086494	0.00498190307627
DNAJC6	165	8.19574733725	0.00386950743555
LEPROT	9	103.477003753	0.0220017066695
LEPR	95	0.314417954887	0.000622072751649
SGIP1	86	4.33430902555	0.00267630467636
TCTEX1D1	10	164.275504526	0.0204104002553
INSL5	30	14.6438744023	0.00523839983548
WDR78	70	3.3675582481	0.00226549300145
MIER1	72	5.91197047393	0.00433089750334
SLC35D1	56	5.53649366898	0.00324801395582
C1ORF141	136	1.79840530118	0.00351314332831
IL23R	166	3.74459877751	0.00288278343646
IL12RB2	42	5.98554851482	0.00640792037839
SERBP1	82	151.32554455	0.0232162434738
GADD45A	77	5775.93853023	0.147755054755
GNG12	72	0.937543089778	0.00123443534516
GNG12-AS1	69	3.14618396668	0.00303564948192
DIRAS3	56	1.6029271069	0.00190095547131
WLS	124	3.04887610998	0.00187196718841
LRRC40	77	2.76092857409	0.00236417832681
SRSF11	91	61.7245493508	0.0122541895753
ANKRD13C	153	4.47892948258	0.00368463739551
HHLA3	155	-0.13459557229	-7.38654328298e-05
PTGER3	1	20608.8780012	0.202242225682
ZRANB2-AS1	1	14211.2542817	0.200245155866
ZRANB2	35	125.873910655	0.0177240893263
MIR186	21	8.12428879506	0.00965713297216
ZRANB2-AS2	33	6.10988428991	0.00501752716384
CRYZ	37	17.9836419102	0.00847694368484
TYW3	39	11.8068000324	0.00587515754874
ST6GALNAC3	73	1.95954772608	0.00183831148377
FUBP1	129	13.797557866	0.014075086705
DNAJB4	105	98.104294238	0.0168868054816
GIPC2	65	2.2541676693	0.00400592761561
TTLL7	119	3.99967727396	0.00292109927826
PRKACB	43	8.96996860056	0.0045604775831
SAMD13	120	2.58392926762	0.00359129562439
UOX	36	10.4787251096	0.00471041361853
RPF1	56	12.2287436443	0.00539678060389
GNG5	85	14.6086627858	0.00582789417771
CTBS	153	5.0951690969	0.00327326775649
LPAR3	55	7.6110462305	0.00388465393057
MCOLN3	100	1.09365367175	0.00137094373487
WDR63	111	-0.705131157011	0.000783526107227
SYDE2	57	10.9463206147	0.00417492226475
C1ORF52	1	21537.6132807	0.237158517586
BCL10	18	63.6392897423	0.0131658481936
DDAH1	7	206.638080591	0.0288794798689
CYR61	7	237.789264475	0.027033445449
ZNHIT6	137	0.327646822213	0.000349257774318
SH3GLB1	125	10.6888287565	0.00477276532976
HS2ST1	84	2.72571106788	0.00296904493933
LMO4	30	104.936336966	0.018111861972
LRRC8B	39	24.2851707203	0.00900058057314
LRRC8C	32	7.36164309462	0.00812115036133
LRRC8D	11	272.842574202	0.0271584190912
GEMIN8P4	46	47.3508674841	0.00936552925768
ZNF326	44	19.8744939243	0.00918641678629
TGFBR3	39	4.78299916877	0.00404227457827
BRDT	21	20.6874928838	0.0108497701163
EPHX4	32	19.9034955083	0.00730143241613
BTBD8	82	11.392777551	0.00484980541453
KIAA1107	170	2.28596527079	0.00201313750471
EVI5	65	6.67729484943	0.00365784914139
RPL5	20	1696.77663927	0.06839054015
SNORD21	15	8384.10902549	0.138739136478
SNORA66	12	275.273233615	0.0320772220559
FAM69A	29	12.1531943748	0.00694452274163
MTF2	16	68.5868726569	0.0188810205679
TMED5	119	1.01721401023	0.00139693723636
CCDC18	117	2.66816156004	0.00362675147956
DR1	94	12.7563946372	0.00521716235075
FNBP1L	7	107.479756014	0.0272798587157
BCAR3	8	244.837428443	0.023766801766
MIR760	6	606.022185155	0.0362263808264
DNTTIP2	40	32.1896309402	0.0137546826344
GCLM	71	39.216792335	0.00929719551342
ARHGAP29	90	1.398881806	0.0011050618875
ABCD3	54	5.9260628694	0.00260994719798
F3	13	90.0478069121	0.0163888732196
CNN3	71	5.85416139122	0.00466503337975
ALG14	32	26.6396691568	0.00709285344629
TMEM56	74	2.78990605807	0.00255060087477
TMEM56-RWDD3	74	6.76366719425	0.00297065421968
RWDD3	191	0.0624767870569	0.000752069527571
PALMD	164	1.05642011528	0.00248819594987
FRRS1	42	7.40801107362	0.0064047240183
AGL	40	12.5673787085	0.00437391061885
SLC35A3	159	-0.641740200767	0.000295647970616
EXTL2	23	28.1027464361	0.0091230351145
SLC30A7	24	27.2128038265	0.0091425097524
DPH5	107	7.29612887245	0.00433824825091
S1PR1	53	7.75535641972	0.00370092950376
VAV3	158	0.291897342318	0.000293488882425
VAV3-AS1	161	0.230730317331	0.00156376010092
SLC25A24	76	6.48604211308	0.00480111290249
NBPF4	120	0.0403485641329	0.000416271426803
FAM102B	5	825.306250667	0.0403566811849
PRPF38B	126	1221.96097982	0.05721118128
FNDC7	110	3.51756392373	0.00240152401426
STXBP3	76	3.17592972809	0.00281034666654
AKNAD1	34	5.3183223321	0.00376130476137
GPSM2	23	35.0962465755	0.00802264422825
CLCC1	64	30.1802216766	0.00689059945461
